family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
benign,0,-7.786211967468262,0.225,0.19047619047619047,0,40,both_right,9,0.225,589088850d6fe6e5f53f97e95913fa39cb2d39462776f3d53135e8b9103aa976,0,0.2346995927145361,40,5
benign,0,-5.617400169372559,0.02702702702702703,0.1875,0,296,both_right,8,0.02702702702702703,58cf3725ef0807cc089a94bc92f324ba1fe55be65e3fb14e2b716dc2be3c6822,0,0.4063585084876498,296,5
benign,1,-0.00044641183922067285,1.0,0.6666666666666666,0,106,full_wrong_svm_right,106,1.0,596cb41c58203f8eda316caebfa23c89ec798286ca0be9ba67af9298ba831580,0,0.5021066417053084,106,3
benign,1,-0.002406408777460456,1.0,0.16666666666666666,0,4,full_wrong_svm_right,4,1.0,597cec748ae28520f3b85f23ba9461a3c0a753f5ca3c03794a71671fee515884,0,0.28367317084013305,4,3
benign,0,-4.784564018249512,0.14285714285714285,0.25,0,49,both_right,7,0.14285714285714285,59aa6ff234af13c802295e108b94726649233838c9e79e7840ba75e971e750bc.dat,0,0.2919428419890241,49,5
rat,0,-3.0646920204162598,0.00998003992015968,0.0,1,501,both_wrong,5,0.00998003992015968,59c73d80f8dc1ad4fbe0b62f04f8289f4bd21514398d2196c25768f5292eb30b,0,0.3315644630543688,501,5
trojan,1,-0.000865769456140697,0.140625,0.36363636363636365,1,64,both_right,9,0.140625,5a8e175657b801c2b28764d5380ce15f71facc4e3890e74b683a3647cfa61cd9,1,0.7947189878863327,64,5
ransomware,1,-0.00037303331191651523,1.0,0.25,1,2,both_right,2,1.0,5a920b5b543126a64541682b27b19a6171f36ebee855db7ce5440c97dc0be751,1,0.7306875946791609,2,1
benign,0,-5.07474422454834,0.1834862385321101,0.375,0,109,both_right,20,0.1834862385321101,5ab7092932d0a4c2e8c21419d9400da81b11290de33d4aa30169050c5cc397ee,0,0.2966156789173896,109,5
dropper,1,-0.000865769456140697,0.06164383561643835,0.36363636363636365,1,146,full_right_svm_wrong,9,0.06164383561643835,5ab7ed8832792c955c412043385dcd6fa54d77bb9504f996fa45e22239dc23b0.dat,0,0.47369665358974444,146,5
ransomware,1,-0.00013570730516221374,1.0,0.0,1,2,both_right,2,1.0,5ac784b35a92fed6c101afb7dd1ed6ea58d81c8c4d6c9a938816f20676d40032,1,0.7409916742112136,2,2
benign,0,-10.576923370361328,0.0374331550802139,0.4,0,187,both_right,7,0.0374331550802139,5b7f51561f7dd4fb68f5bbf3da83028015779175c708db675fd525d1b8688625,0,0.390505646552071,187,5
benign,0,-3.4804210662841797,0.13157894736842105,0.0,0,38,both_right,5,0.13157894736842105,5bc05f07e7df6d4daa1838aa3e6e59c898eedd7abe322cf546b4d836c749b0d9.dat,0,0.3445243840713435,38,5
ransomware,1,-0.00011895383067894727,1.0,0.25,1,2,both_right,2,1.0,5bcf5041451b77523d1e9f50d7927f6e35c155e2c86cf96b8e80b8d1e0ece3f1,1,0.7473948743437007,2,1
benign,0,-5.617400169372559,0.03864734299516908,0.1875,0,207,both_right,8,0.03864734299516908,5c8199be4751b8b20f151fe519d09022b5da223eacd6efac8fd29a2fc4b81e6f.dat,0,0.21869923007459172,207,5
benign,0,-3.1108760833740234,0.2857142857142857,0.125,0,21,both_right,6,0.2857142857142857,5cda39981d2f89da27dd45b8f0b94c69d448a2b295117de0b9e76007a61a3be7,0,0.2639126379213351,21,5
backdoor,1,-0.0007258241530507803,0.9631336405529954,0.6470588235294118,1,217,both_right,209,0.9631336405529954,5e3ea45fcf1f77be049d8c37c9118dbf2a782a9542f656a87d2b7f26141bcefe,1,0.6727566605439367,217,5
benign,0,-3.47788667678833,1.0,0.7142857142857143,0,244,both_right,244,1.0,5eee89532da7e94c5714fcdbf70d49167ecb264f91aec9b2f001a49015a4729b,0,0.47299172598566425,244,5
benign,0,-1.9607048034667969,0.061224489795918366,0.25,0,147,full_right_svm_wrong,9,0.061224489795918366,5f349fc9b58bf915b5db0c6bcd8ccbf2333c8d6e5a57f13532734938aedcebbd,1,0.5170525349791656,147,5
benign,0,-5.617400169372559,0.021917808219178082,0.1875,0,365,both_right,8,0.021917808219178082,5ff649bfed90432940df7eb5971c38a2b043e0eba070d6a6618ea71992439246,0,0.31688774536279163,365,5
benign,0,-5.617400169372559,0.020356234096692113,0.1875,0,393,both_right,8,0.020356234096692113,600da4266e25815303d97152267646f52dd72635812c64735fed55d272c49cb1,0,0.21114079593862348,393,5
benign,0,-5.530688285827637,0.5714285714285714,0.25,0,14,both_right,8,0.5714285714285714,612bbafc9ef7308fd39c2cf763242f0af20751316f1a0fb744fada982e53e8d1,0,0.2185864325134549,14,5
benign,0,-5.617400169372559,0.037037037037037035,0.1875,0,216,both_right,8,0.037037037037037035,61378b85e78edbad3574cc9d5026236ec14648e991566586ace8f4aafd342ae1,0,0.23177908006231715,216,5
benign,0,-4.301188945770264,1.0,0.14285714285714285,0,21,full_right_svm_wrong,21,1.0,6171324d078e0aae60769b2e4eeb9f00d7aeafda7b9723601bca21b3099cf663,1,0.65493262545995,21,3
benign,0,-3.0646920204162598,0.011961722488038277,0.0,0,418,both_right,5,0.011961722488038277,617fc52e274d4287f403fec320a1ecedfbf64572246dec8dad40f417a637e424.dat,0,0.3474709320489309,418,5
benign,0,-2.5037975311279297,0.136986301369863,0.23809523809523808,0,73,both_right,10,0.136986301369863,61ac6887d988f24f6aba8f367acaf93885b2ac4adf1cb29d2aa892fb75650ad5.dat,0,0.28190521996023543,73,5
benign,0,-5.617400169372559,0.04081632653061224,0.1875,0,196,both_right,8,0.04081632653061224,62271fee8fa18ee32a7c2f908011a5cdeae1d485883ffda98d7d9a4408c72840,0,0.2718909914392113,196,5
benign,1,-0.0005868955631740391,1.0,0.5,0,5,full_wrong_svm_right,5,1.0,6263a79b1dc9f2410d190c8b626a3320b11af1c3e14dd7c25c345a56eb8e20d7,0,0.3826302599929069,5,1
benign,0,-4.049015045166016,1.0,0.6363636363636364,0,226,full_right_svm_wrong,226,1.0,626bf9d94480c0628e05192470d279710563e16e57671fef0f9163e47cb8f7f3,1,0.5160056568792346,226,5
benign,1,-0.000865769456140697,0.18,0.36363636363636365,0,50,full_wrong_svm_right,9,0.18,6270268441ce3e185e1941d7cce434376a72bf537b3d0922e51884590cd0c55a,0,0.464300958180624,50,5
benign,0,-3.883270025253296,0.7835365853658537,0.7142857142857143,0,328,both_right,257,0.7835365853658537,627d8bfbd942772896522304e35656079e8b539dbbfbe320e9fcc5e6053c4906,0,0.44136786904153247,328,5
ransomware,1,-0.00010955723701044917,1.0,0.0,1,2,both_right,2,1.0,629d014a24498a68735c2a89d36e3d6ea86df15c30d5405561d37c2f84e66d25,1,0.7371821985752322,2,2
benign,1,-0.00015474787505809218,1.0,0.25,0,2,full_wrong_svm_right,2,1.0,62b30b7e259ed00635ed11e66fbea2235ad6bf184edc6c5dc1231a796ee6e387.dat,0,0.3344632799350956,2,1
benign,1,-0.0007123242830857635,0.011976047904191617,0.125,0,501,full_wrong_svm_right,6,0.011976047904191617,62f92b082d230aaff4710702f8e453c9b57492853b1ee4410cda00130a502cbe,0,0.2857675246982018,501,5
benign,0,-7.419608116149902,1.0,0.13333333333333333,0,12,both_right,12,1.0,633392c51a578b4029b0d5223e7ea6daf1bfbc30359a03fd7fcd62737097dc87.dat,0,0.17438845333251907,12,4
benign,0,-1.4117317199707031,0.04,0.2857142857142857,0,225,both_right,9,0.04,633a8ea18f3f5838b1d428898845fbe37e4a1eb147de587eed2b166c8696f366,0,0.36583126768844915,225,5
ransomware,1,-0.00014962647401262075,1.0,0.0,1,2,both_right,2,1.0,6348e681d8d4289ee065b2dfe779614791e9604485ee58c1b4d08d0cedeb30b9,1,0.7318811322369986,2,2
coinminer,1,-0.00026166511815972626,0.869281045751634,0.5,1,153,both_right,133,0.869281045751634,63799066903775fc997e9b2247b69a7288d79eb7d9c52fb41b29d4d2e43d65ac,1,0.7067829920070569,153,5
benign,0,-3.0646920204162598,0.011235955056179775,0.0,0,445,both_right,5,0.011235955056179775,638d1b7c0fc3e3a817ef971867edf614e18171159cd6ea24d739afa508d5d17b,0,0.2947147362273881,445,5
benign,0,-3.0646920204162598,0.1282051282051282,0.0,0,39,both_right,5,0.1282051282051282,63af8acb1b4998b1ad47042fb5fee0efaa809742f33ca0936b388e1fa5f78887,0,0.3733571917535023,39,5
keylogger,1,-0.00023911517928354442,1.0,0.3333333333333333,1,4,both_right,4,1.0,642c6a11da8c33d0c71c6b543477419285e283f3c704604b17fb573025124f2f.dat,1,0.6771971702523938,4,1
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,64a367fe6673bed101eaa008eb621c7cbf0dda6d86f1c956d3ad471026c1845f,0,0.28345451042959785,501,5
benign,0,-3.997103691101074,0.9413919413919414,0.6428571428571429,0,273,both_right,257,0.9413919413919414,64c56cf30262284c02116c35cf3050bebf22b2331efed963de11caae6af4a183,0,0.44181855951650595,273,5
benign,0,-7.298158168792725,0.043478260869565216,0.125,0,138,both_right,6,0.043478260869565216,657950b69ff19144542f81f60504ac9adeaa767f6b1fb29aee4334d9d710ef14,0,0.1871586794926042,138,5
benign,0,-5.617400169372559,0.037914691943127965,0.1875,0,211,both_right,8,0.037914691943127965,65ec69c8d1976dc9f09600bc125605e8ce196dc19ea2c8a0d0873fea031b2f44,0,0.25338060986969146,211,5
benign,1,-0.0026575252413749695,0.25925925925925924,0.15384615384615385,0,27,full_wrong_svm_right,7,0.25925925925925924,660d32c413081beae147f6b632baa7851c663bcae821370a03ec210d0a192517,0,0.3209087635877509,27,5
benign,0,-5.617400169372559,0.3333333333333333,0.1875,0,24,both_right,8,0.3333333333333333,66351a32f0dc09ac8aff9a8a6235110795d41cc39b6700bb2f9794f3be032c78,0,0.20782002045677608,24,5
benign,0,-5.617400169372559,0.02973977695167286,0.1875,0,269,both_right,8,0.02973977695167286,6640d8157a2177ceeef4c220e0d0a1a418337af634a7c2d8d37b4988a8760bd2,0,0.21885146915188824,269,5
trojan,0,-5.617400169372559,0.037383177570093455,0.1875,1,214,both_wrong,8,0.037383177570093455,667aa6d742d18726a2d90044565cd0841b1b43f99b3498e5224574807e8e6076,0,0.2957743127724882,214,5
ransomware,1,-7.578698568977416e-05,1.0,0.0,1,2,both_right,2,1.0,668cc0b396ff2d4cf9ab10c56c54f537b58e0143f0d46b83167c6a4731132b80,1,0.7398749868659557,2,2
benign,0,-5.617400169372559,0.04790419161676647,0.1875,0,167,both_right,8,0.04790419161676647,66c07541c2e25718996d9f5b4416feb4570ab2b7b9317a1b4ee085869e0b4183,0,0.3200352468442544,167,5
benign,0,-5.617400169372559,0.0392156862745098,0.1875,0,204,both_right,8,0.0392156862745098,66d4bc1fbc986def867b03684a369f5f4f0291288c5d421dc893149b765c2de7.dat,0,0.3277444132828519,204,5
benign,0,-3.032299518585205,1.0,0.25,0,2,both_right,2,1.0,66d858829b0017d62057692c477f6633420969dbe41ac6d2f0b94d7d83b6854b,0,0.4957869604197355,2,1
benign,0,-5.617400169372559,0.14035087719298245,0.1875,0,57,both_right,8,0.14035087719298245,66f63830ab945be4362647e735967738e1bebb02331cbbef7ad78e6d7ff3b8ac,0,0.19026119907114084,57,5
benign,0,-5.617400169372559,0.01616161616161616,0.1875,0,495,both_right,8,0.01616161616161616,67b2805e3318639f3834a8e45381d8d66803bdc153ac625e9b3cf8d8932e9d59,0,0.2465938584132254,495,5
benign,0,-5.617400169372559,0.024615384615384615,0.1875,0,325,both_right,8,0.024615384615384615,67db947014d5eb694e86f60705890500748ca7d33b2fb0246cdfc781637baa0b,0,0.21804703425057187,325,5
benign,0,-3.0646920204162598,0.38461538461538464,0.0,0,13,both_right,5,0.38461538461538464,68228a4426ab017257b68cced25c5a073d7857acaa52243bd5e35aa19f183bda,0,0.2007953078276541,13,5
benign,0,-3.0646920204162598,0.016025641025641024,0.0,0,312,full_right_svm_wrong,5,0.016025641025641024,684c8ba0c43e1b0d401e9d55ef8009aabce67c3be262d6144e5932b5e931db1b.dat,1,0.5901203146353254,312,5
keylogger,1,-0.00025492149870842695,0.15384615384615385,0.1875,1,52,both_right,8,0.15384615384615385,691449acbbd8b4504b6d1943fed444fba0148f249aeef2754700452b3529f762,1,0.5578617609289898,52,5
ransomware,1,-7.611732871737331e-05,1.0,0.25,1,2,both_right,2,1.0,692d4a9d7d92445a20fd213d2f799ab1061abf01f20b0d73099466fcc62d89f5,1,0.7592784672316119,2,1
backdoor,1,-0.0009193026926368475,0.86,0.42105263157894735,1,50,full_right_svm_wrong,43,0.86,697432598ece70cdc1c5cf128165164bdd70a8d241e61d5fcfb32db5a0d03b06,0,0.4926449985773593,50,5
benign,0,-5.617400169372559,0.0215633423180593,0.1875,0,371,both_right,8,0.0215633423180593,69c4b6d2af69d3efd7d84c463421290bdf69c5b2a5f6553e58ec362fb0201150,0,0.2031047684607064,371,5
trojan,0,-1.458977460861206,0.4,0.16279069767441862,1,30,both_wrong,12,0.4,69d060015687b1e435ab5c07e8279f96a983da94091cff1ddded486e5e5545c1,0,0.48508756481034665,30,5
coinminer,0,-3.0646920204162598,0.033112582781456956,0.0,1,151,full_wrong_svm_right,5,0.033112582781456956,69ecbcb8a73e5da00fb7b106ab7be4d7227a20cc3f97aafbdf22f9f6585578e2,1,0.5634712813693021,151,5
benign,0,-7.5955071449279785,0.17647058823529413,0.125,0,34,both_right,6,0.17647058823529413,6a5eb27b87cc755638fa99012fefd2542bc8d796f9997bf14b8fd1cf8f6c6431,0,0.4407629284865194,34,5
benign,0,-8.674264907836914,0.058823529411764705,0.15384615384615385,0,119,both_right,7,0.058823529411764705,6a6452bd4744c8965c72ece74e635aab08787348308fd3bcbf4053a743b5c825,0,0.3158198867951792,119,5
benign,0,-3.3706698417663574,0.19444444444444445,0.18181818181818182,0,36,both_right,7,0.19444444444444445,6a9e7d0fbd510a836f266dfa18954db2be3ee5e75bdefd902bdf7fdc055eb346.dat,0,0.3573725907171569,36,5
ransomware,1,-0.00010580831440165639,1.0,0.0,1,2,both_right,2,1.0,6b1140dd890dd8ec36b69fb8a733175382bfb2df14009000a4b326ff1cb4d30a,1,0.7493000240353204,2,2
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,6b3918f257c4f734067243bf9f204b35eaa959007435344c82bf1b80d518447c.dat,0,0.3135196357563013,501,5
coinminer,0,-3.0646920204162598,0.02242152466367713,0.0,1,223,full_wrong_svm_right,5,0.02242152466367713,6b5f843d981b21d0cb8888f39d66d84ad1aba538007be0b869d69c0dcdc5501f.dat,1,0.6154637616948359,223,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,6bb4a991cf81ea4e313f37e12d073d01bf49fdb86d9291f2ae3c0b9e83310680,0,0.31378602413959245,501,5
benign,0,-3.484265089035034,1.0,0.6428571428571429,0,215,both_right,215,1.0,6be0f04e699e6cfce6ea81db6bae2ea964732eda5256619ea74811b8abf35df3,0,0.47446113129600626,215,5
benign,0,-6.873642921447754,1.0,0.25,0,2,both_right,2,1.0,6c44d445f7774abface0a33be30374e96793e8fbd3f0b3c987c57af59627d943.dat,0,0.31231774057138156,2,1
benign,0,-7.786211967468262,0.6428571428571429,0.19047619047619047,0,14,both_right,9,0.6428571428571429,6c7e9bfa640e655001cca478c747534b506af90a3bb315c69067bf179e487524,0,0.26558206765163694,14,5
ransomware,1,-5.277564923744649e-05,1.0,0.0,1,2,both_right,2,1.0,6cfecc48850eac62cb42fc03483dc0ec8fd91dadc131d95aa7d9401c49c54229,1,0.745148979420618,2,2
benign,0,-6.309313774108887,0.02145922746781116,0.0,0,233,both_right,5,0.02145922746781116,6d0ca91382f830906a87d88700bf4424642b075ac88e773daf75f5dcd9ddbfca,0,0.29423594679883003,233,5
benign,0,-8.914407730102539,0.23333333333333334,0.11842105263157894,0,60,both_right,14,0.23333333333333334,6d130c14761f9142efc33b3450185c1481f7e20602d77e7da223abf31745528e,0,0.2596544518701082,60,5
trojan,1,-0.00028013839619234204,0.6470588235294118,0.375,1,68,both_right,44,0.6470588235294118,6d33864fa6555173163201390ae0547281d51bd62c7060ed8c7296f4671fe236.dat,1,0.6462652926985728,68,5
benign,0,-4.339081764221191,0.8398692810457516,0.6363636363636364,0,306,full_right_svm_wrong,257,0.8398692810457516,6d3cd04779e7724257aedc2c77621bfa31536d58ec18d911d26a3d7beda32851.dat,1,0.5132028982555297,306,5
coinminer,0,-3.57253360748291,0.02197802197802198,0.35714285714285715,1,455,both_wrong,10,0.02197802197802198,6d577c75c505c4693b1dcbb9d3bd51a9590818299d7904ae65917b15bc3b8acb,0,0.3950717818699001,455,5
benign,0,-6.721611022949219,0.8,0.09821428571428571,0,20,both_right,16,0.8,6d6c70d6e793981061f963148ce06e0abf996bb6e946a7202f0995eab65f666d,0,0.2505911946346893,20,5
benign,0,-3.3706698417663574,0.03535353535353535,0.18181818181818182,0,198,both_right,7,0.03535353535353535,6d7799ac08b9a89c9583439d33bcc18262af7c6d0c0977d657293d813215bb64,0,0.4932981667118872,198,5
benign,0,-5.617400169372559,0.03361344537815126,0.1875,0,238,both_right,8,0.03361344537815126,6d7ff441ec561bac75649a6130ca825da26201c437eeb87dc22cb673164031eb,0,0.23771683552378692,238,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,6daa01a820c60c2d8ce6e782be952ef561bf3f14512d7a07413af0701ca10d9e,0,0.324817994196483,501,5
ransomware,1,-0.00018417680985294282,1.0,0.25,1,2,both_right,2,1.0,6dfc9942d43ad1a22402c713bb4dfad660aa54afae572391c713f0a585d22518,1,0.7564598844251788,2,1
ransomware,1,-0.00010539022332523018,1.0,0.0,1,2,both_right,2,1.0,6e20071704c4728eacea8ac97a1cef49973a560697850b23052717efdb4bfdab,1,0.7229397725255218,2,2
backdoor,1,-0.0027725198306143284,0.6,0.175,1,20,both_right,12,0.6,6e24af0fe6d117b963763b4b51ede6ca8fb716353517af6832f3e3b9e3b4b6ee,1,0.6024899732462153,20,5
ransomware,0,-3.0646920204162598,0.010752688172043012,0.0,1,465,full_wrong_svm_right,5,0.010752688172043012,6e6410e3fccdfff5cfeb9948b87b7800a3d8fbb8892171629d8b12ed255c1808.dat,1,0.5665027507679173,465,5
benign,0,-5.617400169372559,0.024539877300613498,0.1875,0,326,both_right,8,0.024539877300613498,6e88eacd29ccdea27efd367a54d1ba74aeca0e594f5713b529cb06528f1569ab,0,0.21592607328345229,326,5
ransomware,1,-7.638268289156258e-05,1.0,0.0,1,2,both_right,2,1.0,6e947f5200d20d83342303c40ffef59c8181b1e9a37cc82cfabf55467fc4cd58,1,0.7493159873047475,2,2
benign,0,-1.9607048034667969,0.07627118644067797,0.25,0,118,both_right,9,0.07627118644067797,6e9513c6fb510d8751b1a1c762d212bfa6dd71a5ce8fc6fe0f02373de5567750,0,0.3133019057322451,118,5
benign,0,-5.617400169372559,0.032,0.1875,0,250,both_right,8,0.032,6eaeb57eebcbbba7314318a6b0c3aa55093fcfa1d7d1f4839ce384895d7207fa,0,0.20969166583680654,250,5
ransomware,1,-5.2531777328113094e-05,1.0,0.0,1,2,both_right,2,1.0,6f3231be82572612537989052e0599e824e3547119498b371f7a4fa22bda91c9,1,0.7369249223236631,2,2
benign,0,-3.997539520263672,0.9244604316546763,0.6428571428571429,0,278,both_right,257,0.9244604316546763,6fad433828a403c3de96e8fe32c0b65eb86d870d320e8e99e9f7b284b04519f4.dat,0,0.4253185472501617,278,5
benign,0,-7.204902172088623,1.0,0.16,0,5,both_right,5,1.0,70613298617990435515161ed05a1060e6863d5f953d05e365837b331365c681,0,0.35872431162707524,5,1
benign,0,-8.421667098999023,1.0,0.2857142857142857,0,7,both_right,7,1.0,709d75db4ca6545f28d60cded902e9512828012bf850fdb396005f98e7b504e7,0,0.48306990409422607,7,4
benign,0,-3.0646920204162598,0.06944444444444445,0.0,0,72,both_right,5,0.06944444444444445,709f83fcb678fd0a9b952757ea35128e6ba0731fe534b0d6be46dd26994ebf23.dat,0,0.21750279864978836,72,5
benign,0,-5.617400169372559,0.02867383512544803,0.1875,0,279,both_right,8,0.02867383512544803,71e9f8370cd5aa8d0539fcc04a75d4c544bb307b45e1547541ddc535866a1920,0,0.23665710483416902,279,5
benign,1,-0.0026087495498359203,0.8333333333333334,0.0,0,6,full_wrong_svm_right,5,0.8333333333333334,727c3bd55bd12e6484aa6044e532200211ca908eb06200e88decc2e487544e24.dat,0,0.4263532738053015,6,5
benign,1,-0.00035448215203359723,0.08247422680412371,0.15,0,97,both_wrong,8,0.08247422680412371,72dfa493a74e684e7af834e9c90652fd7d98691fe6b393910ab04442c96cd571,1,0.541829374215282,97,5
benign,0,-8.055148124694824,1.0,0.0,0,2,both_right,2,1.0,739c4773ba3820bb13fe57f928fe5dafdf7577a2dabed0d42d278657cc49fbf7,0,0.2731768525297343,2,2
benign,0,-3.0646920204162598,0.010224948875255624,0.0,0,489,both_right,5,0.010224948875255624,73b419a7a75c0da695d66e7382c414f9c626f822c5a53c2566d8dc3a350ba809,0,0.30986929854532763,489,5
benign,0,-3.0646920204162598,0.00998003992015968,0.0,0,501,both_right,5,0.00998003992015968,745d582b27476209948354ff33aa8030df3c9a7f34e7351c1fc56fc1368aea25,0,0.2860699934659576,501,5
benign,1,-0.0003669569850899279,1.0,0.14,0,9,full_wrong_svm_right,9,1.0,74f0c1dffff77845f9b0abf57966c2437577ef0067e4e491077283c200d4ee47,0,0.4787024530748142,9,2
benign,0,-6.7488112449646,1.0,0.109375,0,8,both_right,8,1.0,7574afbc68ffd4f94ff467a579ab6bbfcf585ba5b41620eaa3d730c57a02309b,0,0.2948737663587364,8,1
ransomware,0,-3.0646920204162598,0.01524390243902439,0.0,1,328,both_wrong,5,0.01524390243902439,75f43d5c819fa24430f030c70e3e4811d7de9702c9ef5494daebff7ade52b022.dat,0,0.4457592477729112,328,5
benign,0,-4.111896514892578,0.27009646302250806,0.4,0,311,both_right,84,0.27009646302250806,7604e079c518382fc863add3e0300c208a236b037b66905ce628904c02361759,0,0.2711194799325249,311,5
benign,0,-8.674264907836914,0.056451612903225805,0.15384615384615385,0,124,both_right,7,0.056451612903225805,76198838261944f0f416ba853ab3362b09ce62298c3cc7167b0fa31236a09813,0,0.30452421784532024,124,5
benign,0,-7.298158168792725,0.6,0.125,0,10,both_right,6,0.6,766ed6cb1d91f49b5e6312cb3f557d2aafb0db31911771f351f3aa2446d7789d,0,0.21408880448218565,10,5
benign,0,-1.9607048034667969,0.10588235294117647,0.25,0,85,both_right,9,0.10588235294117647,76f92a91411e3f7f0320a00d763bfb69a2593dd33932631dbd5501214992a281,0,0.2878761879738623,85,5
benign,0,-7.786211967468262,0.21951219512195122,0.19047619047619047,0,41,both_right,9,0.21951219512195122,77ef82316f1c5a0264845fca6994bdc914de81e4ca1363ce62e8e5445bd9dd4b,0,0.2692795202689944,41,5
dropper,0,-4.973955154418945,0.06666666666666667,0.0,1,75,both_wrong,5,0.06666666666666667,786d9c89ee25590a8919c8416812865baeeac317d89208124a270de2a36f9665,0,0.2953746979800092,75,5
ransomware,0,-3.0646920204162598,0.01016260162601626,0.0,1,492,both_wrong,5,0.01016260162601626,7923235123191c4da1b377b11a3108d0df3da861228817f2ec8f2e09393f8697,0,0.43279726804073554,492,5
benign,0,-3.0646920204162598,0.2631578947368421,0.0,0,19,both_right,5,0.2631578947368421,792d0ee1eadce4030a31ba5cfada1e5659d40eac0211c0a169650790308c6e91,0,0.2787412896519386,19,5
benign,0,-5.617400169372559,0.03076923076923077,0.1875,0,260,both_right,8,0.03076923076923077,7a497f2edb7c58befb0bdf27badbb29611ba95067d9d9f8cf714d1e9a63642ec,0,0.3139864166014322,260,5
benign,0,-3.0646920204162598,0.05102040816326531,0.0,0,98,both_right,5,0.05102040816326531,7a7da9b70242845490393c0abe3b4ecd1ef5ed713d98d141f91f38dfcac03a43,0,0.28825493179430217,98,5
benign,1,-0.0006010615034028888,1.0,0.5,0,56,full_wrong_svm_right,56,1.0,7af498aa1eeaa63b64e6ea83db74bb6d11fbd7eca2ccce3c9bd5b96d84d3f168,0,0.42079013701734874,56,1
benign,0,-5.617400169372559,0.031007751937984496,0.1875,0,258,both_right,8,0.031007751937984496,7b43c59ada2d571b7546c9a05ea3457227dfd2bbcb725c0f67172ef853d8e11d.dat,0,0.22064977247147738,258,5
coinminer,0,-3.0646920204162598,0.010548523206751054,0.0,1,474,both_wrong,5,0.010548523206751054,7b771055796ef71ce392e8cdc0640047106be12909f6dec67b7c2486c8a554d0.dat,0,0.3696226960307492,474,5
ransomware,1,-0.00035669843782670796,1.0,0.0,1,2,both_right,2,1.0,7b83191604c1d9b2a954aefc6dc50c065d23dc2e8d4cbebc4e8ea0c75b069fd3,1,0.733712762453622,2,2
benign,0,-5.617400169372559,0.03636363636363636,0.1875,0,220,both_right,8,0.03636363636363636,7ba8569cb48cf7bf741f1e1829753c94b2b90db7d718b5e2bcf7b494c181306d.dat,0,0.32112249126636694,220,5
benign,0,-5.617400169372559,0.023880597014925373,0.1875,0,335,both_right,8,0.023880597014925373,7be047acfa0210bc9017f9faeb883339e6ce4aabf6da834cd6fed599bf28b50e.dat,0,0.27153626643885076,335,5
benign,0,-5.617400169372559,0.019656019656019656,0.1875,0,407,both_right,8,0.019656019656019656,7c2aa26918cc9eab348af8f13e47da4a1855b2f1ca06516637c615048eef70f9,0,0.3210476271303604,407,5
benign,0,-3.8467206954956055,0.020179372197309416,0.25,0,446,both_right,9,0.020179372197309416,7d0558a0ca101b6153b73a707a30b3c3c04bc58d37bb1544519bf5a8168475c3,0,0.3125642999440775,446,5
benign,0,-5.617400169372559,0.01932367149758454,0.1875,0,414,both_right,8,0.01932367149758454,7e1ad222fca86688a5bbe62b83717bbb71836d4515e5440e12765b8a1edbb7cd,0,0.19615148508973024,414,5
benign,0,-3.0646920204162598,0.011655011655011656,0.0,0,429,both_right,5,0.011655011655011656,7e4031d60588371bd8e92b0d3fcbf1d1ae001ce16c498f6d6f910db652c00087.dat,0,0.2744992002856866,429,5
trojan,1,-0.00044090268784202635,1.0,0.6666666666666666,1,115,full_right_svm_wrong,115,1.0,7e7f7fe4274e07d9eb77581c723e2568f644d984cf042f499b081232448c156b,0,0.4437733269768958,115,3
benign,1,-0.00019019516184926033,0.0449438202247191,0.375,0,178,both_wrong,8,0.0449438202247191,7ee1e0ada02180e52df573e11b7ff0376d00142a143743bffa710a790910c2a0,1,0.5834677224952711,178,5
benign,0,-6.819770812988281,1.0,0.3,0,20,both_right,20,1.0,7f49279c9e844d4c8d935b572289387a38a648fa1a0e8bc556e479e9eef007c1,0,0.47660350383833366,20,4
benign,0,-12.40794563293457,0.0449438202247191,0.2727272727272727,0,178,both_right,8,0.0449438202247191,7f52ae908d8ee2ff2d82c3ea38499fe0b9f6bd624dc7babde83d52019e7e7aa7,0,0.2802981370095434,178,5
benign,0,-4.875124454498291,0.75,0.125,0,8,both_right,6,0.75,7fb0d9d974530ca07789b00c567284b9278a4e976fcb1be6d1fa2c02a656032c,0,0.3434244111204415,8,5
dropper,0,-1.9607048034667969,0.12,0.25,1,75,full_wrong_svm_right,9,0.12,7fbc2236c183913e94e205aa26c10d8395ad4fcec1e08bb2d24667ab6bcbd92e.dat,1,0.6044759590606332,75,5
benign,1,-0.00015770549362059683,1.0,0.2,0,3,both_wrong,3,1.0,809da9a7f85e11319c691b0f6258c2f7bc99716393883d15af662bddf708a15d,1,0.6164784079542163,3,2
