family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
trojan,0,0.00021381617989391088,1.0,0.0,1,13,both_wrong,13,1.0,261ee97b970996acacb836eebc7ddc8a1c9ebd203b0aac8f39fffdfbd08a7a30.dat,0,0.35689122431489845,13,13
benign,0,0.0002302949724253267,1.0,0.1245626312106368,0,501,both_right,501,1.0,270aafb79493d2c6ffeaf966f8ac93834fdbfc1b90c3495021deb0e4551fe2d2,0,0.3335735753336072,501,16
benign,0,5.77174432692118e-05,1.0,0.0,0,13,both_right,13,1.0,2711fe57b7cb7427a5a633f9074f73aac5242c77225512a2036b8040a83adfce,0,0.26334806143001294,13,13
ransomware,1,0.9999912977218628,1.0,0.0,1,2,both_right,2,1.0,271a9dc9e7cc6a3e9bcd52b8dc4cb78d860341209dc0ae49088cda912ffcae64,1,0.7554779220249779,2,2
benign,0,0.00043812888907268643,1.0,0.17148362235067438,0,171,both_right,171,1.0,271d5cd6f6a0f69c9f3df4d4aa8df7d6650e171ade3107ae8bca162a3e6bd856.dat,0,0.2895499241555335,171,16
benign,1,0.9999263286590576,1.0,0.14018691588785046,0,501,both_wrong,501,1.0,275c51f2e66d5c0558a48a6ba2aa28649e03a5f60f9b1363589d6363a80ddcf8,1,0.5110336882713691,501,16
benign,0,7.342654134845361e-05,1.0,0.2809917355371901,0,76,both_right,76,1.0,27880594b6c9886c0e858efea0f5fb42c0b6e9c5345fb5b1ee8b78f198137c6f.dat,0,0.19750754127390327,76,16
benign,0,0.00040816899854689837,1.0,0.26881720430107525,0,42,both_right,42,1.0,280e9b895d44de6f83d1b0eca9237a1ac4be75573d54da03c7a687110e3d82aa,0,0.25494420977467014,42,16
benign,0,7.73863066569902e-05,1.0,0.0,0,2,both_right,2,1.0,29489cc3c291459357d368dd7ec5949376ec15f196fd4c81c1aeb13675fa589d,0,0.2731768525297343,2,2
benign,0,3.230366201023571e-05,1.0,0.0,0,15,both_right,15,1.0,29a43f594c77e211c78ab8ea10de7bd86e8db4b1057ad2832059749ddd1af43a.dat,0,0.24494445263418213,15,15
benign,0,0.0001177824306068942,1.0,0.24812030075187969,0,59,both_right,59,1.0,2a140bf49eafc3fc418e3c0519af2821b6dca8fa2c4b40c2bba55813a441cc2b,0,0.22330157663341058,59,16
benign,0,0.00044607670861296356,1.0,0.19004524886877827,0,231,both_right,231,1.0,2a3d0c892219a3e3e87743e3c994dc1edd5daf3ee72ab435816a4913d2aca940,0,0.3145428729611296,231,16
benign,0,5.963791045360267e-05,1.0,0.1559074299634592,0,257,both_right,257,1.0,2a4332f4d6f09cd5c05e271c786bad31e039eaa3f348da98a5f9f512ad9edd1a,0,0.17945818222706345,257,16
benign,0,0.00039176701102405787,1.0,0.2413793103448276,0,44,both_right,44,1.0,2a7862492320bf2d0f79452f1bb0eff955eeb1645010c36c40a09ba9e635cc23,0,0.3334477720584313,44,16
benign,0,0.00036359301884658635,1.0,0.16727941176470587,0,238,both_right,238,1.0,2b0bf885cce27292248af9acf3e43c7893f5600fb3fc5b33d60a1445e7cef411,0,0.28178057202585416,238,16
benign,0,0.00011935785005334765,1.0,0.0,0,6,both_right,6,1.0,2b6b704502156869c46dffecfe133368bc8d1c5dafcc0037378e7f7c5b561efc.dat,0,0.30211660378652233,6,6
ransomware,1,0.9999898672103882,1.0,0.0,1,2,both_right,2,1.0,2bba78b4cc934458ec81316b553dc2d84311b2bb8a808938fc60c42adefb4b83,1,0.7594257594215775,2,2
benign,0,6.0152877267682925e-05,1.0,0.14737793851717904,0,333,both_right,333,1.0,2be3a9e82eecbf3c0ce267579c8a27d054016c9d07dc957a04e9512689bd4d57,0,0.24638460940203677,333,16
backdoor,0,0.01640908047556877,1.0,0.6086956521739131,1,158,full_wrong_svm_right,158,1.0,2c17425d6c0739a1de4c4d8958230b645f7d5f941faf3da86d2925e9f972f3e8.dat,1,0.5455575803652064,158,16
benign,1,0.9995958209037781,1.0,0.273542600896861,0,184,both_wrong,184,1.0,2c1c03f2a225242e50cdfb8aba02109eb318bbab7b857824ca69b6c564d42b67.dat,1,0.5669973245861839,184,16
benign,0,0.0007557173958048224,1.0,0.15358931552587646,0,363,both_right,363,1.0,2c3c79f996a12c3e112b49d452b4fee51cab793b196c68c18e9531ee68f6f11c.dat,0,0.2807950546363146,363,16
benign,0,0.00019002301269210875,1.0,0.15308988764044945,0,198,both_right,198,1.0,2c4c0f03f93b1db3393d04a959c6a0ddd2dc84a598dc2a4fea51de6e73999b3c.dat,0,0.24534830964063475,198,16
ransomware,0,0.00021883381123188883,1.0,0.14595898673100122,1,211,both_wrong,211,1.0,2c8bc452581078c913aefd0f738fc90b65294c8664c5fb122c30f107a5a4b904,0,0.2773900401851985,211,16
benign,0,0.014697597362101078,1.0,0.21139430284857572,0,233,both_right,233,1.0,2ca0e8269cda8e09a0075463a3fbf04abd49044d21a1cd05d1b25aae863d62c4.dat,0,0.2868111865259879,233,16
benign,0,3.392085272935219e-05,1.0,0.0,0,15,both_right,15,1.0,2cd94a8abf8c5e5ad624518a501d9662de6c58763a9c45fed53f27187dbe5bbd,0,0.24957663155756613,15,15
coinminer,0,0.02221078611910343,1.0,0.1343028229255774,1,421,full_wrong_svm_right,421,1.0,2cf788e47af76959f96d845107042af03057dd277ca1b1f4da559075380890d5,1,0.5140503273761005,421,16
benign,0,0.5641998648643494,1.0,0.0,0,3,both_right,3,1.0,2d1b8e725166423ba6efe9e1060c5a9f7ff6e47e10f844c5bc2db924a42e4c46,0,0.3967146140391303,3,3
benign,0,3.805814776569605e-05,1.0,0.15244596131968147,0,410,both_right,410,1.0,2d564d3d0610828b14b7bcfd5f9abd67dd0544b54f6fbc7b4dce652593d20ad0.dat,0,0.21208290639278163,410,16
dropper,1,0.9999570846557617,1.0,0.0,1,11,both_right,11,1.0,2dba0556ef36c5a311ec0bd7172633428d70e22dd60eeb3d81c022d8ae404612.dat,1,0.7728129061713821,11,11
benign,0,0.0015856086974963546,1.0,0.21851851851851853,0,88,both_right,88,1.0,2dd13a195c659dcc667ee3f75453f39d6a45f676543ef8654182891e74215f72,0,0.43196219024580157,88,16
benign,0,7.131584425223991e-05,1.0,0.15555555555555556,0,266,both_right,266,1.0,2dff3d4ac6260880b810f17d32b06e80c1d68dd8f65b48f6d4fef1e11be0db6e,0,0.30964251810497434,266,16
benign,0,0.0005284693324938416,1.0,0.12916666666666668,0,468,both_right,468,1.0,2e19bbde382b396dad6c67e015adac8012f33a7b25382a9ec9c3f53fb59b5a36,0,0.3149546650295665,468,16
ransomware,1,0.9999895095825195,1.0,0.0,1,2,both_right,2,1.0,2e508e5de1a7eba3e83a0252983256d75af5f2175261c897628ae8f6278feee9,1,0.750591193353041,2,2
benign,0,0.00022628394071944058,1.0,0.13113553113553114,0,298,both_right,298,1.0,2e728a4cc84fd6db8ed318640c89f266e33b9687052b9c86b32b93d4fae077f4,0,0.25458303911460817,298,16
benign,0,0.03430766612291336,1.0,0.17330677290836655,0,176,both_right,176,1.0,2eda81ff5c49f96129745e16c5eb5d8a89b69062f5b095e4d3d148237b8f5d7a,0,0.29900467617005133,176,16
benign,0,4.0232920582639053e-05,1.0,0.0,0,11,both_right,11,1.0,2efc80ff3f2d3cb49168a9d5da31ef9cb4d90a04ccf65638bc3070320be8d7de.dat,0,0.31398698285604465,11,11
benign,0,0.28052690625190735,1.0,0.3225806451612903,0,26,full_right_svm_wrong,26,1.0,2f1665d640370726bf7693cb863dc151cf198e3abb771c800d3306e5cc15e3ae,1,0.5399799595503121,26,16
benign,1,0.9445441365242004,1.0,0.0,0,5,full_wrong_svm_right,5,1.0,2f7e9f8cd6826f1f2d79cc9588c75e7c1073f38240afaa3d13323a289c481722,0,0.39710956546558035,5,5
benign,0,0.0066727702505886555,1.0,0.1384083044982699,0,327,both_right,327,1.0,2fae70666a0db4d1cccf7804855b701911c6f8b8cb4c917b7555c8ed7562f3a3.dat,0,0.20355727417274214,327,16
benign,0,0.004319847095757723,1.0,0.18236173393124067,0,174,both_right,174,1.0,2fb2015c49342cbd1a73fdea45b62955208f42cf77d9d94fe980b2a4de350084,0,0.37769011641383704,174,16
benign,0,8.726792293600738e-05,1.0,0.1363978899773926,0,355,both_right,355,1.0,30063995ae0b0c8cc3aabf2e7f649ad2bf526c12d406b6109be4e19700ed0e51,0,0.3021654710939076,355,16
benign,0,0.018899036571383476,1.0,0.16547497446373852,0,335,both_right,335,1.0,3021e413251341cd97126803d6257e14c0750f81b039506666ba8c549a79d2d7.dat,0,0.21023407564648322,335,16
trojan,0,9.664849494583905e-05,1.0,0.0,1,2,full_wrong_svm_right,2,1.0,304c4abb9dda5ee1d19a5daf8147cac155953dc38c1c73d072495fdbf02e44cb,1,0.6655909447377357,2,2
benign,0,0.06238604336977005,1.0,0.7272727272727273,0,216,both_right,216,1.0,306987e13659b1c18f3eb1c083c0453ef8f867913eaa8ad3e6573b2a1363c8eb.dat,0,0.4409835515900478,216,16
trojan,1,0.9978365302085876,1.0,0.6410256410256411,1,57,both_right,57,1.0,30a51e8d3ef5a851e5d1f068cc099cc0bde00238ed50d64daa33c4a067c8f91a,1,0.7184614288033169,57,16
benign,0,0.0001363265619147569,1.0,0.0,0,14,both_right,14,1.0,31513665ada728722d2467e02339a416b2df80246c94ff3e4f05282645e0c934.dat,0,0.26729422397881736,14,14
ransomware,1,0.9999743700027466,1.0,0.0,1,2,both_right,2,1.0,3167d8b32a692d1e31fbadc24536955e7b36e6f94d06d01cf927a289533a31aa,1,0.7416837270358474,2,2
benign,0,0.00015472604718524963,1.0,0.15142428785607195,0,379,both_right,379,1.0,3199c9f84fd94ec819af2ad2b504d831f0765e22c9e054c71f8314b96d78fbe6,0,0.4415818398834709,379,16
benign,0,9.3856368039269e-05,1.0,0.17857142857142858,0,21,both_right,21,1.0,319c35621f95b57a3c2bf909f29790db2c48799fb59270cd37de1e353e975928,0,0.1789521758118797,21,16
benign,0,0.0014548675389960408,1.0,0.1343146274149034,0,491,both_right,491,1.0,319d1c324c5bf5a745fd3cbb8160988cc1077150c15a9c5385d01dc8f37f3633.dat,0,0.3686955289888502,491,16
ransomware,1,0.9999865293502808,1.0,0.0,1,2,both_right,2,1.0,31c7d2bd833955cb2b512bd787f5c17382ffe0d27dcb24b32c027b586721aacf,1,0.739006696027573,2,2
benign,0,6.39186764601618e-05,1.0,0.0,0,14,both_right,14,1.0,31dddfe9e107075825a9767e42fdde208b55f2f6e006431d8bc9a1a8acf46d64,0,0.34588490306326286,14,14
benign,0,0.00017151577048934996,1.0,0.20430107526881722,0,103,both_right,103,1.0,3207d3d1b0d3b5f53cf8ae2b22ab3e3f85b7125a2b0fbbb0e189abf90f688e44,0,0.2444942711964793,103,16
ransomware,1,0.9999864101409912,1.0,0.0,1,2,both_right,2,1.0,32539dac2a22b2db2e3433b0eb0fa39b9c5441f705fe7f4b23a3f115b010ab20,1,0.7470906547665741,2,2
benign,0,0.06654909998178482,1.0,0.7333333333333333,0,268,both_right,268,1.0,3266b0efc4c49f7541019cc34d6da2753d8459b26dc3de143cd7885285a249ae,0,0.47330949171105907,268,16
ransomware,1,0.9999598264694214,1.0,0.0,1,2,both_right,2,1.0,3295c4a235862ad0a869f0bc67c216ac50f8c0c01ee642fcba661a0efdb9683a,1,0.6565926706631544,2,2
rat,0,0.001623791758902371,1.0,0.0,1,10,both_wrong,10,1.0,32c074ea3ee9b06637076ad041cf6fd50090bb4ca0594bfb2e58a558faf2ba41,0,0.49387261934050586,10,10
benign,0,0.00014273272245191038,1.0,0.1937046004842615,0,160,both_right,160,1.0,32fa092fbcf2fab7bd611b65a6fc8f40a4c7c0352e6d86be8f1651b95c1ee772.dat,0,0.20298377492816508,160,16
benign,0,0.0012047900818288326,1.0,0.0,0,3,both_right,3,1.0,3317a25968b7f080c1350be268db0bb3536515ad15b6348589975094454b1557,0,0.33585514361846097,3,3
benign,0,7.007969543337822e-05,1.0,0.13990351481736732,0,489,both_right,489,1.0,332ff268c21619ddeab2c8562fbd0f515e1c77a57cc0ff3a66cd47365d282d51.dat,0,0.35483742092868503,489,16
ransomware,1,0.9998121857643127,1.0,0.475,1,188,both_right,188,1.0,342dd2c0904ef3139c5397d82425106625afa26607f5dee393d19ac470164f7d,1,0.7356118075573166,188,16
benign,0,0.0001566638529766351,1.0,0.0,0,6,both_right,6,1.0,34396aae5e18f06d1a7392099d3c6a2c2796116f3b78236f16481c88f927e23b,0,0.29780612713939286,6,6
benign,0,0.00040638711652718484,1.0,0.10526315789473684,0,18,both_right,18,1.0,3441902bde496d9dffa1739a41e397b49a60432f993ec3769abcb82808cec82b.dat,0,0.3156026137373268,18,16
benign,0,0.0381929837167263,1.0,0.12913727618014106,0,501,both_right,501,1.0,35012353ea16d012671986c7384b51ec0ecdc2ad3f6011c1396c7e9780043dcd,0,0.26212211308677413,501,16
benign,0,0.002268184209242463,1.0,0.2436548223350254,0,151,full_right_svm_wrong,151,1.0,3509e9decdfd37117ac55ebf3ce3b86bd7273cc6b59920ee0fdba6f15f619f13.dat,1,0.5277855522895275,151,16
dropper,0,0.040620967745780945,1.0,0.6666666666666666,1,443,both_wrong,443,1.0,3558e9217612b952530fa7e984f977071f34e8e669a5ca53e435b3d66e5119ff,0,0.45183878223435386,443,16
keylogger,1,0.9999514818191528,1.0,0.12464183381088825,1,336,both_right,336,1.0,355d678b32f6b59d2e52b765afd574c9e575ac62d889c4d9aeffd461af8caff9,1,0.7371150566038228,336,16
ransomware,1,0.9999673366546631,1.0,0.0,1,2,both_right,2,1.0,359b0e2a545913b9f17351ca00379ef15cfc68f16cbb254daa9fb4f5ebd00ed5,1,0.7407391811979989,2,2
benign,0,5.422277899924666e-05,1.0,0.21835443037974683,0,89,both_right,89,1.0,35eebd7f536ce8b764d381fcbf8ccbccd2d901b0b24f3717a46a4503815fd322,0,0.2811013106023253,89,16
benign,0,3.074312553508207e-05,1.0,0.2777777777777778,0,62,both_right,62,1.0,35f024e330159fac63209834b3c64ed559841a70920b4059275db71219e7930a.dat,0,0.24849610558270738,62,16
benign,0,5.215439523453824e-05,1.0,0.27848101265822783,0,41,both_right,41,1.0,35fac33c78e33d42d9a8c8c84cf6f022b9bb17ab3c064f34cc767d27995dd982.dat,0,0.17953363967257263,41,16
benign,0,0.00026224032626487315,1.0,0.1330418488444722,0,501,both_right,501,1.0,360eb6013d36f23ef69d1287cc299f1d30c6e8167b2890aa274b83b73def571e,0,0.24159066165484688,501,16
benign,0,0.00012942912871949375,1.0,0.1651705565529623,0,175,both_right,175,1.0,363c21042950602079927ea85c634b7a8230967b30017417a0ea78c4531ebbf5.dat,0,0.2488047169952343,175,16
dropper,0,0.003761983010917902,1.0,0.1964735516372796,1,157,full_wrong_svm_right,157,1.0,3642435cff422b27ced63980a7843559fdbf65129ba046e7b3b5a2c7d56eb7b0,1,0.6097244046380593,157,16
benign,0,5.443914051284082e-05,1.0,0.1685823754789272,0,236,both_right,236,1.0,3664501aa44875bada15aac307d019fa243f265fb579d67b4b49d459b97b44e6,0,0.3000134677750001,236,16
benign,0,0.00014280951290857047,1.0,0.16330114135206322,0,425,both_right,425,1.0,3670d9127f35083cc766f444cd139fc255fd34930e99fd45a80ffd08fb3cc807,0,0.27845027178279785,425,16
trojan,1,0.9996833801269531,1.0,0.16129032258064516,1,21,both_right,21,1.0,3673877d3f9741f524996c17986bee3006d82b1b5bdab47acf785429b478b5a7,1,0.7170910899941205,21,16
trojan,1,0.9990528225898743,1.0,0.43859649122807015,1,52,both_right,52,1.0,3674a0087cc30e5aea73bd1ddefad1d14fa4b698d08197406f0359e09ff341f2,1,0.7171662152123762,52,16
benign,0,0.00014911634207237512,1.0,0.0,0,16,both_right,16,1.0,373c7e7383ce38f6b324a55e9afeb2594839a4160926d0fb92907c61f9eadb53,0,0.28811651792525506,16,16
dropper,1,0.9999754428863525,1.0,0.0,1,9,both_right,9,1.0,37e497b04345fe9ee2f08257fd9cf0039c312d3435391ae40111d786552b9de7.dat,1,0.716662180290956,9,9
benign,0,0.00016299124399665743,1.0,0.22905027932960895,0,105,both_right,105,1.0,3870b776f9df33f11dcac652704ecc9ff25b3aae4ec38f876fb81dec97ad06c8.dat,0,0.2040225444392364,105,16
ransomware,1,0.9999927282333374,1.0,0.0,1,2,both_right,2,1.0,38fc0f67832f3b7e81f9997c78c2c06b45fe335f8427dddfbf288de173c20760,1,0.7510494747024771,2,2
benign,0,0.034186478704214096,1.0,0.0,0,4,both_right,4,1.0,390eddf33e5358274f4be2bdaaf9f70724b3c11a86288a4c897a2d2c2a432e37,0,0.41797833906393217,4,4
benign,0,5.398873327067122e-05,1.0,0.16318537859007834,0,297,both_right,297,1.0,39343fe5c6d79a55e353eb90e096979357e5117e3a7a501a7f5b2932888319c3.dat,0,0.19438833879310283,297,16
ransomware,0,0.14677004516124725,1.0,0.13333333333333333,1,501,both_wrong,501,1.0,395a592cdae1df2a29068f08e2726ae9a61a824b96400ab1c6a15fd578aabdd2.dat,0,0.47469202524757304,501,16
trojan,0,0.00585839431732893,1.0,0.2,1,24,full_wrong_svm_right,24,1.0,397d1166b77ca490c3598452a21020f8c49d48020dc0a2e3b9f906e084fb418c,1,0.7106641159675687,24,16
benign,0,0.0016247272724285722,1.0,0.2595419847328244,0,51,both_right,51,1.0,39962bf98ee6cb0bb0a358b238ed80d732d12feac0747cdcaca606c693e9a6a0,0,0.29151096639120305,51,16
trojan,1,0.9905158281326294,1.0,0.6170212765957447,1,85,both_right,85,1.0,39a99c1443f3b755655d12b25f9c194ac29dfc1e714ba5da2c449d75cdfb08ad,1,0.6886933521343928,85,16
benign,0,0.0006630284478887916,1.0,0.17647058823529413,0,22,both_right,22,1.0,39b95a9f0656dab1102af80106678f17dc49ad1bfaca33cb291efae74f96a1e8,0,0.30646864465265244,22,16
benign,0,4.577132494887337e-05,1.0,0.0,0,7,both_right,7,1.0,39ff3eb28bfbfdfa077812035e5082452bb40ea08db5c987f3b3ee08f0438ea1.dat,0,0.2672421120278973,7,7
benign,0,0.0009236231562681496,1.0,0.1781609195402299,0,418,both_right,418,1.0,3a044355cd6e5e2ebd566969465ae0dbe392a0b32cd51884f05b91e4cb658904,0,0.296909861412727,418,16
coinminer,0,0.055237021297216415,1.0,0.717948717948718,1,259,both_wrong,259,1.0,3a3328cf23e95aa617efeff9afd53747fb4ebadf27a5815d3a4b9f802b2fa172,0,0.4812689002422308,259,16
ransomware,1,0.9999923706054688,1.0,0.0,1,2,both_right,2,1.0,3a4bd5631a9e4cd8485c40aed14248ad0f495f260f2642acb4ae5864a2705c4d,1,0.7572779820143094,2,2
rat,0,0.00018728242139331996,1.0,0.1702127659574468,1,183,both_wrong,183,1.0,3a5584130632bbf838b992f18c5e57c15d5ebe6f759cfbe7e7d1cf593f611183.dat,0,0.3254200099344451,183,16
benign,0,4.185598299955018e-05,1.0,0.2634730538922156,0,65,both_right,65,1.0,3a8eadcd8a868a861e12eb79d8f1386c4e45c6c8340f563900c1e270c3211586,0,0.2647254729905628,65,16
ransomware,1,0.9999186992645264,1.0,0.0,1,2,both_right,2,1.0,3ab002d41cdd0b86277b86a07fd9c79f7129bc6211f6103540c553d82463d049,1,0.7321426489431254,2,2
benign,0,6.1003964219707996e-05,1.0,0.0,0,2,both_right,2,1.0,3b2da4b7f28c38ce57575cf686534f8983d439319e3ec268ec42cf0aa5108639,0,0.48149861904857666,2,2
ransomware,1,0.9999892711639404,1.0,0.0,1,2,both_right,2,1.0,3b7beda94b63f8c1eb7bc2d679300ffea125a92ebd44dc8c4716dbf3fd29bdf2,1,0.7263032153882024,2,2
benign,0,0.0003695260384120047,1.0,0.11776187378009109,0,472,both_right,472,1.0,3b8959a8c5f2d68dd89d4f92d953dd8bd5a1586eb6a6f0f34f278ea456c0a28b,0,0.4537458182519551,472,16
benign,0,0.00014080762048251927,1.0,0.0,0,11,both_right,11,1.0,3ba954a9866342bae6b500f4f7e8e5bdf8fab059301efc35da97feeb425f22f8,0,0.22142976368756181,11,11
benign,0,0.00024484179448336363,1.0,0.2235294117647059,0,105,both_right,105,1.0,3bad2645724ba7b2bdb6669a1c552910b81cd42505a458a82b4f5ffd494c6048.dat,0,0.3210013281209083,105,16
benign,0,0.00012945035996381193,1.0,0.1314060446780552,0,425,both_right,425,1.0,3c4b17963f8249ac5e70493242bc9a3c0cc971b0512a31cb81ed78a7554b2529,0,0.2344879345396201,425,16
benign,0,0.00022132476442493498,1.0,0.2545454545454545,0,47,both_right,47,1.0,3d3b2248376d2ba40289e2d28a521955e25b0bcc24b1c1f8e8e6011731799441.dat,0,0.36827215473766994,47,16
benign,0,0.00039055006345734,1.0,0.1546707503828484,0,184,both_right,184,1.0,3d8b7f7c349733f9e152b56638f6a1bccca2600b53654267a25eeb20d4a41b8c.dat,0,0.38233721738462073,184,16
benign,0,0.0001526927517261356,1.0,0.2403846153846154,0,41,both_right,41,1.0,3dbdcf4b3e3d16203ba8ca569ede9c407739a8c9f6a8e080423400e9a02618c2,0,0.2878378113533393,41,16
ransomware,1,0.9999865293502808,1.0,0.0,1,2,both_right,2,1.0,3dc5803837cb61179d7c8fef308a196c476657c7988474301bac4f9552c8f2e2,1,0.7532117268884175,2,2
benign,0,0.00014063210983294994,1.0,0.16230366492146597,0,176,both_right,176,1.0,3e900de7c584236d45403c2dc8c0b7d511683ad49cab32b18e5105d455c1851a.dat,0,0.21385863899155902,176,16
benign,0,0.00011673942935885862,1.0,0.0,0,4,both_right,4,1.0,3ed7cdebcf99e661fe2e16c51d4795a1639630440ec077db2459cab30dd6b1be,0,0.3007613310186465,4,4
benign,0,0.0004962487728334963,1.0,0.15857284440039643,0,353,both_right,353,1.0,3f15cdeca5d88765fb9a26d92b750ab6e046f518535202d12d187ceaf8e17d8b,0,0.36140260667361046,353,16
benign,0,0.00020483769185375422,1.0,0.0,0,9,both_right,9,1.0,3f2957781ea039b83233231c2d783f43d5f450ad40b0c17f91c9cbeebfd37caf,0,0.14943884230506577,9,9
benign,0,0.0015837076352909207,1.0,0.2682926829268293,0,86,both_right,86,1.0,3f34f73c8343bc79a53709f2e6586166d5594a1de5c5e67fddee3bc62adff9f4.dat,0,0.3116047502341477,86,16
benign,0,0.004391500726342201,1.0,0.16527777777777777,0,345,both_right,345,1.0,3f3cf9d01a00f9fbb9804a920a4da05702cb9307d0ac86ae33292ae756f88f51,0,0.26241779687870986,345,16
benign,0,3.668373392429203e-05,1.0,0.1403091557669441,0,210,both_right,210,1.0,3f66984fb06d1b0af7bbfef1a916fd56a5eda2e946957280346dfb4bd79f0847,0,0.3237510349729704,210,16
benign,0,0.0001011160493362695,1.0,0.24836601307189543,0,180,both_right,180,1.0,4050031bf7a5b2b80dc435d9fc64ea7617563f64cb69474787d932b1d001d15b,0,0.235773094556326,180,16
benign,0,5.466116272145882e-05,1.0,0.14562289562289563,0,359,both_right,359,1.0,4062c1f31207f28149c02d7f843b4bb20db4f6397c950befd35e39173e91764e,0,0.26608378734964977,359,16
benign,0,0.00047317324788309634,1.0,0.22580645161290322,0,23,both_right,23,1.0,40cd2836ad63a3e96c2aab741474a18984bd29ad2fa4dbca2f1ddfd7193087d2,0,0.3770122427630917,23,16
coinminer,0,0.06652576476335526,1.0,0.7333333333333333,1,151,full_wrong_svm_right,151,1.0,40fe9dbb7a74ecf1d86fd3d60a4a0972ece2daad00fd0404f35ebf2bf902e782.dat,1,0.5136472574364398,151,16
benign,0,2.889649840653874e-05,1.0,0.0,0,14,both_right,14,1.0,41634068669aa3ec1a99625859178164a1fc32ec7f15bf2ef60e52972a7ee508,0,0.23541502438103568,14,14
benign,1,0.9282947778701782,1.0,0.1353558926487748,0,249,full_wrong_svm_right,249,1.0,4192d3bac0861da572cb865b74e38d28a8648f77fd8c7d6727feacf5206bfebf,0,0.2764085548593138,249,16
benign,0,0.00014458403165917844,1.0,0.0,0,3,both_right,3,1.0,41bfb0eed361d66169d8da89c95ab7eca281c3af2ca6f053a648efd88a6ce5e3,0,0.18360029677284423,3,3
benign,0,0.0010603232076391578,1.0,0.12578616352201258,0,376,both_right,376,1.0,41c4fc7c2451b32d603c08b5630287362e69194319ba8535cf095f91d4578c5b.dat,0,0.4955389249290838,376,16
benign,0,0.001152044627815485,1.0,0.20361990950226244,0,221,both_right,221,1.0,41df823d7bdd2046cbf72d921d120ecade7b21faa1f9a2f494fdf65f49f0a308,0,0.3362396418830011,221,16
benign,0,0.12245967239141464,1.0,0.2835820895522388,0,56,full_right_svm_wrong,56,1.0,42a7e2269243a55c0635e83046327cd8196f9c3e534d5283bac9e59392545b50.dat,1,0.5106316725469446,56,16
benign,0,5.282553320284933e-05,1.0,0.28378378378378377,0,39,both_right,39,1.0,42bf68d799fab7344b0a297a4d609ef13439fe1dbfa202b3d4ccd0a087a0ea3f,0,0.26035731768677367,39,16
benign,0,0.0004603089764714241,1.0,0.29914529914529914,0,72,both_right,72,1.0,432f29788cb63a7a2cf21f9c60e079711e2910226573f2a38528dcadcf03f06e.dat,0,0.2711422871181672,72,16
benign,0,0.003056673100218177,1.0,0.12967581047381546,0,373,both_right,373,1.0,4337be9ff1981404de26e0a754af6d3faad300e712674bd9fa6416d17c808288.dat,0,0.3098154569587228,373,16
benign,0,0.00015122293552849442,1.0,0.15082956259426847,0,231,both_right,231,1.0,436f0c85f7e0759f4cd9e7d2d65e1ec27fab452ffd96d5e13875e678713dacd4.dat,0,0.2670582478089698,231,16
benign,0,4.498630005400628e-05,1.0,0.15071507150715072,0,300,both_right,300,1.0,43a99d7a6f2861b09dd88bd98579a9787ee802e08f02a6a58f02389f8861f8fb.dat,0,0.24589223437524504,300,16
benign,0,0.000902027590200305,1.0,0.0,0,5,both_right,5,1.0,43c8c990dd11bc8478d7d0d0aa94ea5b15e3e384e0225a5ee7e3307e6aaf2520.dat,0,0.36256259624498033,5,5
benign,0,0.00018314605404157192,1.0,0.20704845814977973,0,175,both_right,175,1.0,43d9b02c3bc702c2c4244eb30bae64707c718bd1882df9c661ee7ec1cea30770,0,0.26200783433670494,175,16
trojan,1,0.9984880685806274,1.0,0.5121951219512195,1,52,both_right,52,1.0,44231f21ef9b1becdc434b75f5ddea50c7938288b7c6d2b4778148afb03ed3c4.dat,1,0.6602673279191402,52,16
benign,0,0.006455074064433575,1.0,0.0,0,11,both_right,11,1.0,44951d3822744ebd49eb1a14c5101a9e1958fd48e8f9150eaea60983f5a11b1e.dat,0,0.4167996675958803,11,11
benign,0,3.250114241382107e-05,1.0,0.21081081081081082,0,218,both_right,218,1.0,44b0ea232c95b608368ee369448975a910e9d2a17259e36971164cfbe2b01eef,0,0.28045778908078084,218,16
benign,0,6.0352947912178934e-05,1.0,0.27586206896551724,0,32,both_right,32,1.0,44ca15983236a110f974e731b43c997c14e53a516c9586901224570d1f4c08d7.dat,0,0.3872487173305428,32,16
ransomware,1,0.9999895095825195,1.0,0.0,1,2,both_right,2,1.0,45789922b57cd8d8e33c5c9e2969daebb246e89f1c27d1f1fb34c6d1006dc5ad,1,0.7560848851553627,2,2
benign,0,5.935207082075067e-05,1.0,0.13879598662207357,0,424,both_right,424,1.0,45ea4825990655a5e51d361ef27d69a260adb8015797c10195ad4a3e774bdbcd.dat,0,0.24728222339415926,424,16
benign,0,0.00029486659332178533,1.0,0.0,0,3,both_right,3,1.0,4603659ec174815d4d91878e130f455fe9b155daa2ee2ad2b35ebcafc1103095,0,0.3469628747061097,3,3
benign,0,4.5017801312496886e-05,1.0,0.13387978142076504,0,340,both_right,340,1.0,4670322fd62467d4cdb91c5a62075a7f29c1f386f1bdb9125aa5c81389728a70,0,0.25474067874038175,340,16
